review_id,parent_asin,verified_purchase,user_id
8453,B01FWKBZP6,True,AHBOOFNB2RQ4GLGGJ4C2TYLC54OA
8454,B076V3YMRY,True,AFW2QGXNIN2N2PYBVG7QX3PI2NQA
8455,B081LVHTVG,True,AFG3INMXAJKM4BHSC444RJO5MBDQ
8458,B00JI9HISQ,True,AHFNHZO4EYGYSFAK5ICS2CYIHD5A
8462,B09Q4NHCWY,True,AH2QBXUSUAECMU7PJ4MOW2O5JSDA
8464,B00FU83YWS,True,AE2RXUAD5Z4GT7HPPGRXDNOOOLPA
8466,B07SWFGJM4,True,AE5VJZLKLNU6JSOOH5JROH4Q6VGQ
8486,B084HLLSYW,True,AHBGEDA7GRT2VIBZURSW5SUZRZXA
8468,B07WJVTL63,True,AHQUQOCPBKARGZSGYZTXPRS2UI2Q
8469,B00JF07WE8,True,AFBV3MYEGLJCGMRJOGCB35AUOYYA
8473,B09ZTB6D86,True,AH6LK3FS3ROV25DHPZQ7HYE4O5WQ
8476,B009T3EYHO,True,AER3HGWOAYQVNLSW2NNU3WGUAHKA
8483,B076V3YMRY,True,AESMOWKP4TZQ56A2PTPXFAKTFI3A
8487,B075JSK7TR,True,AEBHRTARJ5TRAUYYG4YXCN7JCGTQ
8488,B00MMLV7VQ,True,AEG46HQJ34ENMTYBKD2MEHTFKOJQ
8491,B00L87IC2C,True,AEN6F2HFLOS4S2LYMB3F26HXWMRA
8492,B07R116V7D,True,AHQORS7CIYSZENZQSUYQEUVHSORA
8494,B007PN2L3Y,True,AEAJQNT3YPABVKUBDR4Z6KHJDT3A
8497,B00PL0HRNC,False,AEUQCAN3NWHHYQNPP45QOWT44A2Q
29464,B00BZS9IEA,True,AGOLTCEM3S5DIKGXIZESA4T6CLVA
8499,B00EC4QJAU,False,AEM2DJOOO6TG6YQHQ3J42JO6BITA
8502,B06ZZWLWTZ,True,AF3LVVEFXA5IQERYD5KMMEF6Q22A
8504,B01LY4X2OX,True,AGQALSAUNRSESEXRADVPZSMOZOWA
8512,B0C2ZMJW53,True,AGALLPSXL5BU7WI3AMDZWZSMI3IA
8516,B07KPRGHBQ,True,AFXJFX4GMVKMQGRMS3DHMTEF4V5Q
8518,B0733H5YZY,True,AGSNTB72BDMCLEFUOQAT26V7Q7DQ
8519,B001U5617K,True,AHGJMBLQFCTTAQWPBXSLAKQFII4Q
8520,B091D6F3JP,False,AEOS2ALLIKEV7WLIPXWG2346HAZQ
8522,B009T3EYHO,False,AHO32FDZ4LAIDIH76BDQXNHUQ6TA
8528,B0821ZJBF8,True,AFLODHJPPVNFUXAMWRGQTYIK4UUQ
8529,B00JI9HISQ,True,AFWCVUHHUXDPRYZV24WYMKHLJWKA
8530,B077XS11LS,True,AHSD7YYUL3AOCCJHTSMBEAQR3LBA
8533,B0C8J5C5CH,True,AFMNWINT6W4BX4A2GFMXSHVHTHBA
8534,B071751G3P,True,AF42REWZVLY6PXTEWAYABY4FT7GQ
8535,B0BL44GJ5Y,True,AFSGPMR2HRXB7FWPJ25TVDNONXWA
8537,B0BP88KVS6,False,AEQK3TXB6NP3VBEK7DQ4DNS2X46A
8545,B00FNPD1VW,True,AEOMM6KFDCMJDKGIU6DWPZZGDF2A
8548,B00GZ1GV3I,True,AE2IEYNV76D5OHC27D572NKS3QSQ
8549,B0C8SVFJ4Z,True,AFRGWBTYBQ7KYEV4O557EGGF5IMQ
8552,B0BLQ8931C,True,AF5AUH4SKPUR6GMZIED23PIOYBZA
8555,B019TTJ5LM,True,AFZYZA4OM3ZHJPXWYRHXT3UQPYDQ
8559,B076919RKR,True,AG6ED2GGRUINDH4KZPMZOZOBZUQQ
8562,B00FNPD1VW,True,AEZ2FEVNUQOQQIUVKWABI5KAPQQQ
8563,B06X92SJF8,True,AEOO53BFX5Z34SSBPS27RH2NTO7Q
8568,B079VBS36N,True,AHPBZEPKJDY7ZAAL4AZHD5E2HA6Q
8571,B01J42JMQ2,True,AFF7MLFVJG3DPDIJ42EWO3WZLUTQ
8573,B07K8T4SG1,True,AGRTR4YR7NVO4ZOXP7DOL2IBET3Q
8574,B0BG4BK8H6,True,AHXJL55ZCY7Y2HKXRYHU3CPV7N6A
8575,B0CHMP7DXN,True,AHGBPLSS3UZZIDYSOLB677IZT77Q
8576,B001U5617K,True,AEGDBUTKH35XRTKQW66AW7YCJROQ
8577,B01HTAOATK,True,AHIAORTJEWYHXQN6BHDD4D4ASAMA
8578,B0BBMMFLNQ,True,AFXJQD4U6OP2B3WGCEU3PKW5PQJQ
8579,B0C2ZMJW53,True,AEO4YALSIPCJ4TJ5JUOAXPCTQ5ZA
8581,B0B72PYMGX,True,AGWNF7E2DOZI4B5OVHIY77NQOAHA
8582,B081LVHTVG,True,AFDLG7HRFI4C2ZGXVIYXFYTZN4QQ
8584,B083RG5K16,True,AFRINACW2M74WZQ2CDIAOYBYMTXA
8588,B009PHTHRG,True,AERTA66IHWOF23D5OQ5ZGKEP6XEQ
8591,B07GM2J11Q,True,AERNZSNVE3X7MK44CRB3UTVJTLXA
8593,B01B9APNG0,True,AFBXC4EBPWC6YFUFPWEDR5QTDZIA
8594,B085B316LG,True,AE6B5GBNCJSURUCONYHQZ2B4KR2A
8595,B01CVOLVPA,True,AHXRDEYBS6QW4Y3BWDPHV5WHDTXQ
8596,B00V7CAKKK,True,AG6Q76UL43GYMW3PY5RCCY2WHHYA
8602,B00NMVEWC6,True,AH5JTQXNHI6IPZOPZCQNRRPC7JNQ
8603,B00MMLV7VQ,True,AFHND6DYZFQQESVWVTHZWVU7HXQQ
8604,B01MRS3MIS,True,AFOGTSMQB6Y7IUM5SAWVP2FTTEHQ
8605,B07J1SY5QQ,True,AHMJY3S3TNNNLEGLJLNKKNUYFGZQ
8606,B07HMD4V21,True,AHMUCUUEUR7GGPVZCUA6RALZTNWQ
8608,B09L5HV6SC,True,AE7CRII7CP7H5SEAHI7FIED6QMLQ
8610,B0CF2PHH32,True,AFBFDWMPQXEJJIABTHMJLNDXYNGA
8612,B0C1HTTT8K,True,AEBE7T3KAKOMYATEEWATD5UWAYAQ
8613,B0BL44GJ5Y,True,AGGIEDLLJEHZLY3ORKN4R2NNTAUA
8615,B0C8CK2XV6,True,AGEED34GP4ACRTAST2QYST6NDMVA
8617,B00FNPD1VW,True,AE2TEOLJ6JCQTMRE63ECPUCASTIA
8620,B07193JV2T,True,AFH2BUAXRMSK34ZVUQ55SBWIEBOQ
8623,B07KM1CXH6,True,AHZWZW2XN34O4Z7QWHTRQ35EELOA
8710,B0BKZGRC3H,True,AGK3XR2H7JUU2BBHAMIFFWJEC7KA
8627,B01LZ6XKS6,True,AFMXJ4RLSIZQPXYLVIKLWOBQOOIA
8629,B0CG78WDL2,True,AHPYACWR75B2O72EY7KQSCPDSH7Q
8630,B07CNBY9YY,True,AHESVAKFFDFX3SD32M7KEZPVOMNA
8632,B0CGLTRN5S,True,AFTBKNDGGJIA7EALOYQNAO4PKMWA
8634,B0167W1VAM,True,AHU5YEWXOWLCFFI6Y2LERUQYZ2AQ
8636,B0186JDMOW,True,AEX7YF7PQ4FLSDZ3LJTPTNUAMTFQ
8637,B088DQY4RZ,True,AFHJP2B7QTSVNLUHT7KRVKE5DVCA
8638,B07FPB9SB1,False,AE276PKSCOVNT7XH4JHAQ5MU2HTA
8639,B00W4AMWCI,True,AGY7JWDNO722FZVANF4MFPCHH3IA
8640,B0C9ZWZ9DX,False,AGGURGIR6VKNCILN5DOJSB6IFZXA
8643,B083W4N1Z2,True,AGQPQR7HXWOFBSCCFNTUFOH6TV3Q
8645,B076919RKR,True,AFSCJMKBXE3PCQ4MQGUZHSQYVWRA
8646,B09G3ZM59D,True,AH5QR4L3O45XMUUEDHDD6RIEWNDA
8647,B00PL0HRNC,False,AH5QR4L3O45XMUUEDHDD6RIEWNDA
8648,B0C826K2ZW,True,AG7YHG4N4A67UTHXV2KD36TA36RA
8652,B01HVNO1HG,True,AH3BBUYGDKZJL43HQ6H2VWI2OP2A
8712,B06XWFCKYX,True,AGR3XXBWH5KNAQ2IB7EDTICGRQCQ
8654,B0141R3OV4,False,AHPAGDVOIA4D33VJ6O2PBVNHYI6A
8655,B0CBQ45L77,True,AF7EH6346DCQYXBOHYUACCLV4VYQ
8659,B00DQGBABI,True,AECEQWHC255NPRGSYTGQUBNUPESQ
8660,B01HTAOATK,False,AFL7XQ2GANLMUJPVWHR7AEIEZMLA
8663,B07GLV1VC7,True,AH2NUDWJVWPAG55GJDQK6AUBLUHQ
8664,B08K84VQG2,True,AEQZ4EWA4QZG2HHPD6QS2AO75SPA
8665,B07HLSZ1Y2,True,AELULBUQHHMRR6IQI2T5XTVBRPSA
8667,B018DYW7VE,True,AHST7XTUDITNV5EW64FQDR3ZTTUA
8668,B00MMLV7VQ,True,AGNXAXW3UKO6A4FO2CZWCAASFITQ
8669,B0C2ZMJW53,True,AEVVVHB2DWNNBQSJEKXOD5LUXQYA
8714,B0752W6W4Q,True,AHYL5WNL6U34GOR436MS4DHTAE7Q
8670,B09QKDJTZH,True,AGKFNI25AL3Z2HQKJFSNQQWMTOAA
8672,B09M75CNH8,True,AFPM74GDVQCONUT63K56ZEQI6CYA
8673,B0C2ZMJW53,True,AHBQSK5FOPHYUSNK6BJOA3L2LYQA
8675,B0BM6TJVRL,True,AEUADN5Z7GN765AKAVIYENEMITPQ
8678,B086H38JC6,True,AFIB3BYV6GHKSOCFMT35HLAB7PRQ
8681,B0CFGGCSDX,True,AGQLJ4F57DY7PVRRXFSPE6BWJ73Q
8716,B0BG4BK8H6,True,AHMT4DNMFPHKEFLDH23SU77LBL4Q
8685,B009T3EYHO,True,AGMNY7IVCRVEZE36IFODFA65CLUQ
8688,B07KJX74NH,True,AEVA6MQ3NTH6EXSRMU5LZXKH4W3Q
8689,B0CH2GKPHP,True,AHTSEPO4IQ5D45PGSNCT2JHIAIZA
8690,B01CVOLVPA,True,AGCXC5WUFQRWW23C3YNZEKXUCVQA
8691,B0CC36PL41,True,AHVRDXSJKKD7U7435ERJUTLOFR4Q
8693,B09ZT7WQR4,False,AGKSX2W2UUXRNTEC5V6BLSIPSE3A
8694,B07N8XQMVC,True,AFQOLWPWGBUSX4YFHIPHQP654FNA
8695,B0C2ZMJW53,True,AE7X4MEU4HTRSM3KYSOL6BC6LG2A
8699,B07BFW9D9T,True,AGBMKMD3FS2ZANM7EXOQLX5FGKVA
8718,B0C2ZMJW53,True,AEYHWQMASFR6QV5PLA64KIDPZ6KQ
8719,B0BGMSYMTC,True,AF7VOUISN4SMB5UFWEESGZSXM5UQ
8701,B07G65DGXS,False,AENM5ANGTO6AREF6RQU4X7YHI5KA
8702,B01J42JPJG,True,AE7PJS5WOCC7ORIA3CEPCG4P6WCQ
8703,B0757FYPBK,True,AGGRDH7DJBYZL7XOHY3YI7QBCOXA
8706,B07193JV2T,True,AGFUEP67PJE3DSI64TW6DLLNMGXQ
8707,B0C614LXL4,True,AGT3MEMW6WMOMS4UJC5CWJCB7VGA
8708,B0C2ZMJW53,True,AHCSKTXB4TRKNNCUWHJ3QVS36DPQ
8722,B01GGBHDV0,True,AGDKICUAJ5DS3UECQVNPUPT4VJMA
8724,B07BQ13PKX,True,AHBG4Q37DT6QANKRH7LUR5CUY66Q
8729,B0C6QYPNYR,True,AG5C2HNRYAERTO4ESZT77YLE6W5A
8731,B00MMLV7VQ,True,AEXYU5O4VYQAJJKDTVXZQIBM5LFQ
8732,B0C2ZMJW53,True,AFTPIHMXX63L7NA34RTUI6YKEEIA
8737,B0BG224VLF,True,AH2HBV4V377FVZFUGZ4GLM7QLLSA
8739,B071HXRGGC,True,AHFWG2U6ZWFU4L7BVMJEGESGBVAA
8740,B0BTWSTQC6,True,AGESMAH2HHZ5WVLF4DJXS6VU3ZOQ
8741,B009T3EYHO,True,AFTH7FRBBJHTPKGNCFNNA2UOB36A
8742,B0C6L7RDH5,True,AFEMQTSQP6UOXCGMYVRAJ5R7D3FA
8744,B072MRBQQH,True,AG4EETWEMDT6RHOQJ6CSYKEQ4Y2A
8745,B0757FYPBK,True,AEAWVIQFJPINIDHXZDCCO6DKKV4Q
8747,B00FNPD1VW,True,AEPGSSGI2K4FHDBRUF7ZRF5IMUFQ
8749,B072HR2XVW,True,AEZ4OCRJO4CJ7KWQPNTHPSRBEZUQ
8751,B01CZ5VKVA,True,AHSXUPGOFBY5WW5ZYEU57I6MSZXQ
8765,B00FNPD1VW,True,AFPVY3CEPEZFIJ2GLRWTOUCEDVJQ
8752,B00CU2K6MS,True,AED2AXNKCID5NIALRY6XKBZVEUJQ
8757,B01GGBHDV0,True,AHFDFR5FEXBT7RHJZNQIAWGI26YA
8760,B00FNPD1VW,False,AHRFY5453KAEJLVAZTJW7Y7AAZCA
8761,B0C6GJ4F6G,True,AHDPZJHCABME6QMKN3QJN7MBMK5Q
8762,B0CFGGCSDX,True,AGRVE2G7CUHUKVMW6JSXMB5FUSEA
10240,B072MRBQQH,True,AFPKONZKVLY7LUFJMAKWGVUS3WOQ
8766,B009T3EYHO,True,AEOJCEKFRYPI4VBNB6Z6MTB2M3DA
8767,B0BLTNYHV8,False,AGBKBGOIJ7TTRYVKABR5D5DMFA5Q
8770,B0C8CK2XV6,True,AH72ZDSA7IW4NIFD7TZY44PY4VQQ
8772,B08CSHM6L3,True,AFPRKE3CRVCLWW6QVL3SQUWBW73Q
8773,B07WMDV7CW,True,AGK53DSP7GC5Z27R6FON7WB6TPQQ
8775,B07WXQ4V3R,True,AG3XBPTOMVKFAZ6G527F5IAE3HJQ
8777,B0C46S9F7X,True,AGZOQA7K4SOOCBDCVGEZFFOMBK3A
8778,B07RFKK878,True,AFQZFVDEPM3ARDOOWVM6AMJ5UMAA
8779,B07XMJ65B5,True,AHE52ID3OSEDVWKXILUU6DGBPITA
8780,B0719KTFTD,True,AGHCNULNO7SOEKJHZVLNN7N3DSLA
8863,B00W4AMWCI,True,AGQ2K2DTFUO26IVPTIEXDUR7FYTQ
8782,B0BX3VK1Z6,True,AFJNHXVN7ROPUUGX6MXU42FVTGTA
8785,B01N48QVPR,True,AE3HZZ6WAFDNDAZZYA67LPUEVMMQ
8786,B0C6XCRRCN,True,AFYYDYN7VQTZS5LLEEG6WKLVJQDQ
8790,B0C2ZMJW53,True,AHCORSQ4OD6W3XOSYPKFC3N5FZEQ
8791,B01550MWHI,True,AHZQZKGFBOIDKC22ETBFM2FO66YA
8794,B07GM2J11Q,True,AHNDZVFYZWOETGMHDAXMAZMW6GBQ
8825,B00WU37B2K,True,AFFOXE7RLNGVWKVPPZHP6EVV37EA
8803,B07KDQW7Q1,True,AEUHNXCLO7JXDYI3VAGWU3EM3DZQ
8805,B09M75CNH8,True,AESHP7BBI2T4LKTL5K2GEFZZYPEA
8807,B00MM2WA8O,True,AEL5PLHALD7NT6INCBKV6JJKH3GQ
8809,B083RG5K16,True,AE4VNCNZ5XJON3GQWHFJPZ626HVQ
8810,B009T3EYHO,True,AFRDXZZYYCMCNESIDA2FO5TGVRGA
8811,B09MZKWZQF,True,AHGQIOGLXW6SYU66KL3ZR6KNOXZQ
8813,B0778F81ZG,True,AFYIIP2FTGLGWQY3GBHF2ENUDEMQ
8816,B07WLMKBYS,True,AHDGROFDZWKGJX25DWVEMWF3BJJQ
8817,B07CSQDR4N,True,AGSHUR7SBHRDD5HHOHXRKQHQCXCQ
8818,B01B24A3W2,False,AH52LX3JLPPOEB7NUSIAU4E7HYLA
8822,B07Q2RB6BY,True,AGLY7YPALPPJ3JS27ZAERFBNRO6Q
8826,B08GG9QKX6,True,AEYRG6CPCRZRXX6266GEUDBWUIEA
8827,B0C53KQ12D,True,AGGGJNO7L2OSPPJO2LJME4MQXPJA
8828,B07BLPHRX9,True,AGB3ZKADFJHAHQOIF7VLXEA4PKSQ
8830,B0C9WQJ26D,True,AGC3B26IKRAZIQUNNHC6APYLSCMA
8832,B07D56W5KF,True,AE22BG2XFIHEWBWU2YZZ5CTBICQA
8833,B017EHQX0W,True,AFBYKPJRSTYBLTZUZXAE4V7G3PTQ
8835,B081RBM8C9,True,AE4OWHUDFZLP5OELU4HFIQXEWOOQ
8847,B0BX3VK1Z6,True,AH47SBEJYHCYUM7QG4MROUIKWCXQ
8848,B09CLMD9WJ,True,AGA3ML42JJELRXWI3J7QGXH62BKQ
8853,B0B1LVFX2X,True,AE4Z5GQ7TDQAA2MLP5B3FS3YMYYQ
8855,B0BJLBLRVW,True,AHS3X3QF3XIG4OYPQVMPHM7DOBRQ
8856,B01CU4E0KY,True,AH5YY6GIB2DTPVKOAYR3ZZRPI5KA
8857,B09V4F4V51,True,AGDNKH6UAGII5GUPQ56ZB2PHEXEQ
8858,B07KML89F3,False,AELWUS3OQ7HF7KTQKQZEXX3YAHGQ
8860,B07193JV2T,True,AGJOJBJFV4RMYPIMJQVCMOZNSM5A
8862,B08CSGQMRM,True,AHERZLQJVKJWSO2N674VTVWOWA3A
8864,B0CBQ45L77,True,AHI2INWU6PFP7PCHGZG4II45EKBQ
8865,B0733H5YZY,True,AGADAFZUPULNH6BUNJ2MISVSCY4A
8866,B01J42JPJG,False,AGKJ6D6LKZ3LYCZYSYFYTTAC63IA
8867,B077DH4J9R,True,AEILWXVB5UURNR2WDQOHUDN6W6NQ
8870,B07QQB7552,True,AGZI5QP5F26TO5XZSMJM5KJFKPPA
8871,B06X3YPYYK,True,AGZI5QP5F26TO5XZSMJM5KJFKPPA
8872,B018KGK3XO,True,AEX5CYTU4O3WKWMA27HWZOIMLPNA
8874,B01LZJVW5N,True,AELO4OUD4UXPRTP5YQTEWMTFHW6A
8875,B09MY4GYYQ,True,AGQLREVOM4PBHCLA4MDOQYV7RJ2Q
8887,B0C33WJBDP,True,AFEJL3NWPDRAQ3DDN6V4YU6KBI5Q
8876,B0BTPS1JQC,True,AHK26K4MGWU6GUVMRUYHYRIKAJZQ
8880,B076V3YMRY,True,AHNGXUIY5IKR26TROUX32RHXPBCQ
8889,B08F41S84R,True,AGY2UJQF6LB3UJFTG67FJ44RSQKQ
8890,B01NH2Z5MX,False,AG4A7PTSC2ITNK2RZSKZMW4IYCOQ
8891,B08M2X68W5,True,AHD5LYABJDTACCAO5FQX3RRAM63Q
8896,B07HS2RCKG,True,AHQLOABQRFIS4EZ34TI5D5NGUE6A
8899,B07CSDY5VH,True,AHUXWOMFQMHLNZEY4UKHA3L3NGPQ
8900,B07VSFY3P9,True,AF2MCWTQ6EBZPFKPCJF4BYD4HCSQ
8901,B01M0S5OBU,True,AHXCDPPNQHFY3Y675QBY6RFQYHTA
8902,B0141R3OV4,True,AFWNM6O6EVXRYR66PMIWVWO2EB6Q
8903,B0C91QKV7V,True,AEESV2XB35KH34MPUXJKEHQTB4TQ
8904,B0BM6RGJ1H,True,AEVLVVW6X4RZKZKANZVPVJHGQCZQ
8905,B09B4MYG4F,True,AHM6RUWU7U52HJG2TMGDNP3PK6AA
8906,B0C1HTTT8K,True,AET6P7TPQK5JGANPSOA652T7PZZQ
8908,B00OZJQVTG,True,AFWEXRQTQ36AAK45DUBGMAR2ZXAA
8910,B07DNVVRPV,True,AFQQYYX7BPU6Y72MJYRPGKNXBXIA
14052,B00B0EUST8,True,AEVMNNCUZFOUW43MIFJ3R4IZXHSQ
8911,B09TQ2XQF7,True,AGSTIUNLGYO5IZIW5FHAJOO7IIZA
8913,B00K6ZIGG4,True,AEGNYNCUXZT7LB6EGKMPYR3OOGWQ
8914,B0C2ZMJW53,True,AH2EMZPHHXQOYLOI6OIT7LNVXEAQ
8916,B01GQFBAZG,False,AHDKMS3NLK4KIYL7TOKO6YJPFFNA
8919,B0BCNLFJ3Z,True,AHTB2PTU6JCQUOXD4WEYHHS32OOQ
8920,B07B8XX1Z1,True,AEJZ4EAWNBEGUGGYRL2R5K7FUJQA
8921,B0C4YYVFVQ,True,AGBQFSXO7764QIB5TYDPJIFFRTBQ
8924,B0BJZF96RR,True,AEONDK7WEPYMFTBBI7EUK77SUJOQ
8939,B07RKSNCT6,True,AFROBSD645NNCUPG7SMXKYC6J7YQ
8926,B094DQD82S,True,AG53KGRMU5XC7TCYX5GZGD73NYLQ
8930,B01M1AQ316,True,AGDLWYMNVNAMNAWSW4VOCJY6GX5Q
8933,B07HRZM2V4,True,AF7GTXKMBPRWPYGVOHWXN52LCLXQ
8938,B00OJHHYOA,True,AFWJKGVIEWQQVB63EVJQKP43NJ2Q
9026,B01N8U0046,True,AHOLQ7Y7IUW6EMYGF5XN4J5DE4KA
8940,B077DH4J9R,True,AGLAE2WUH33FF7ADJZ3QQP4MD2EQ
8942,B07BQ13PKX,True,AGJL4ROVQ7O7FUMV7YOWQHYWPYSQ
8943,B084BXNPRK,True,AHTDGYZGGT5DAPGPZSQAEE4FFYXA
8944,B076919RKR,True,AG3HMJRGYTRXAJDIP53X5VSDLHYA
8946,B07RXHBG1Z,True,AHUNWAGEXHGU3RTQAV7E6ZZJTS7A
8947,B09M75CNH8,True,AH2VNR3D3EPO5JSNFY4LFKMNKCIA
8948,B075JSK7TR,True,AF3J6A6MXPRG3K37LJSROGYFW7YA
8949,B09Z74LGN9,True,AHUSN4XHXALMQY3HKJQL5MYAS7RA
8951,B0BJLBLRVW,True,AFCXLJNY6TNENBJHE2C2ZNMSBXRA
8954,B089VHVCCK,True,AEEA4X6XBQQ65XZ4FP2VNQWUWXQA
8957,B0C2ZMJW53,True,AG7CWDSO5YAQMYCO7A37TRDBQZKQ
8960,B0BM233SN2,False,AHQFB3NOEEIGDBT6F7HRTUKVN4WQ
8966,B07QSC576T,True,AGNLALS55IO5L67IH2LX5OKH6L4A
8980,B0BZYYCD2J,True,AHHO5UE2BJSBQOUVDGBEZVV47ROQ
9027,B07FCZ3HG7,True,AETSSTADI3B6AN6KKWUCJVWFEACQ
8968,B0C7HWF87D,True,AG2H6NP3OWBOSLNSDXHU222N4I5A
8971,B001U5617K,True,AFXTVB2L2GJZOI3T6QGKJ5I5TWYA
8973,B01C9NYGD2,True,AH7D5K7O2UYDEQD2REC7ZI55LNSQ
8974,B07BLPHRX9,True,AGFU35FKEW5MD4SBSMKML2GMIYFA
8976,B00KD5SEPK,True,AGIN4VEDGJTWMAQJWV7UFWITGGIA
8978,B0C7Z4XNKV,True,AEDJGVDZDP7GLUD33GO76CNM2FZA
8979,B00IQ4E0ZI,True,AEU5VZSM5NM2FJKUQVZED766JMSA
8981,B07R7JHLCY,True,AHMHAAS6YPUU73A3UI4AFZRSFWJA
8982,B009T3EYHO,False,AFGZE2MXOUOOHUECFWKGTZ7IWYCQ
8983,B07XQQS439,True,AEPW4ZNRLE2JJVZDPGOYPSEQGS2Q
8984,B0CCXN3DPJ,True,AH2CUD7GUONSILN7W4ZPYUZSSNCQ
8986,B09Y5TLKGC,True,AEIU2CAMHVCUZHMGFZ7M7PYDWDJA
8988,B009T3EYHO,True,AGM6ERIDPK655MVNDFRWL7CJIMKA
8990,B08NF7M7ZB,True,AFHFBNJS2RK5VORVGS5BIIGIMPCQ
8992,B010C93ZZA,True,AF5UMZBMS7H4WLXB7YEZXFY6MHLA
8993,B07D5MCQ82,True,AFE7DO6JE4Y25NHLS333QWL2PWNQ
8994,B0C4LWTYST,True,AHJEDMPEI2GFMDTKIBWFIB4YL4IA
8996,B09DK2H5HB,True,AGBFGZQLB5KY7ALWTJKRRGR7TA4A
8997,B07ZMBSZ42,True,AELO5MUXUCE3UHALVDRB2GX7WNZQ
9000,B08173ZTJX,True,AGI5BROYESOMTJXEVJJIDYOJ6YTA
9002,B08CSHM6L3,True,AGZP64YZNKNUOMOVE4UYROA52OWA
9004,B09M4P2M4P,True,AHRQLEKX2CQVRSSI4U45QBNYZXXA
9005,B096JQY4YR,True,AGCNGSL5CLTR2SGSP6EHFFLA4MJA
9011,B086TMWGXY,True,AHJZZEEL2QYEQPLJQEKAPSP3GLEA
9012,B01M1AQ316,True,AEEKX7FRYXCCHS4OOLK5DI26JW2Q
9017,B0B285L53R,True,AHTI6UJQ2SHS5DSQ3DGVLNTEQ3XA
9018,B01LWNVDRQ,False,AELGZQFL5IZLYIUAQ77JIRYXE6GA
9019,B00WF9YNL6,True,AEYRF2M7LZ4ONMUB2E4LEO5RNV4Q
9020,B01J42JPJG,True,AFNOPUSOHAGYDRSBJVMWJ6G66DXA
9021,B07LCV2JC4,True,AFJBAG7VE3RJFZ6Z3I5TGD7X2C6A
9022,B009UDYQJ4,True,AGIHLG5VSW36JYD5KWKSVZSBU7FQ
9023,B081YRMWD5,True,AG6D2R5VYBXEWO7YBTUDXAGLAA4A
9024,B01N5E5T48,True,AFV4KLIE6UMDOLKNCY2Q2Q2GIZ5Q
9025,B07KJX74NH,True,AH2TDAQWKMWP3X2HF4FBZGVDDSLA
9087,B07XL4JHXR,True,AFFCY32JMLJL4AMMDLP2E4352F5Q
9028,B07XFJ4RH2,False,AFHUU5SMQ3UC6WGRNRD2KEDO32GA
9032,B00KD5SEPK,True,AEZDFARCVY4MGPBHFABSR73IFAIA
9033,B077XDWKLJ,True,AGPMJATGW5AC3A6HUBU2ELGVGSYQ
9035,B07RF2123Z,True,AEBOFJO6JB773ALQVPBTVK5NP4GA
9037,B01MZ4BKHG,True,AHF32SHYW3NEPPFXYXVFWZFTBN6A
9357,B09QS7W8G5,True,AGAQP7DTMZKRQDNGA5JBMJV2UCJA
9039,B0CBWM26PP,True,AG63BHL5UZMCX4T4J5TDEF3XODYA
9041,B01LZ2ABKN,True,AHO4OFCIHF7WRK3CRYZPJDVPK6WQ
9045,B07QSC576T,True,AFV2JNH3H7LXLOF6BK3JPJMRJSOA
9048,B081FDK94Y,True,AH3CG7ZFXRLEKWJBUIK5JPLP4RAA
9049,B09YBS4TVK,False,AEDFALLGDP4XSVJOGKCDIJQ7CGKQ
9050,B00KD5SEPK,True,AHJ66NSRNVAWBLA3PCCIHB5LPPOA
9054,B07QR73VNB,True,AGIK26BMQX2GFEEMCLKZYOZFZ4XA
9055,B09YVSV6PK,True,AEUNSI3Q6MGQHI3KWKC7GJWM5HSQ
9060,B0CDXVZD8M,True,AECC2PHXEYJ3ORDQDKKCZ66REJHQ
9062,B018KGK3XO,True,AF7OXRPQMG2W5SJD5XQVASXZ2GFA
9063,B06X3XNRJ6,False,AE4XAONOTHWDUYQGLCZSHVJ4TP3A
9064,B00FU83YWS,True,AEML64BQIBZG3UK4YQSONMIDVWDQ
9067,B00PVOY9T8,True,AF7I6S3GQSYTIZF43NYHXNI7J3IA
9068,B08SW2RC6V,True,AE3WT6GVGCP5KSWTGLXSTLTLMFUQ
9071,B0BVRR12VV,True,AFJ4BROARS3QWKMS4LF3WEV62A2A
9073,B081V6W99V,True,AHLTTTOTBMSXKHYWTC3JAVVBT7IA
9075,B0B72PYMGX,True,AF63VNIVMCEUTTBJVVI7CQFL2MJA
9076,B07N6S4SY1,True,AFHLURWCLN5P3XXGGHMJJQHZXEIQ
9081,B07XZVC528,True,AEPGW62VH7LAJORJ4AY3BN677YBA
9082,B0B8MRLD4P,False,AE4OD7QOQLOX2AEBEQR7JN57DWCA
9083,B01B24A3W2,True,AGVTPSFT36ZT3HRJ2VLVMHQAWRPQ
9088,B01LX4PE0S,True,AGGKSLMQBMHCV2OHVB7SRD42EBNA
9089,B09Q4NHCWY,True,AGN3S5JOSZER43JRDZNK3KDDNAWA
9090,B0C4J62PWR,True,AE6QQEL4O2YID7PDSV3VQUWM5WTA
9091,B088T2C912,True,AG2ALHY54KU67PJWAQYF55UWRJ7Q
9092,B07KQXHP4M,True,AFCJL5V7KBZAXO7CG3NWAS6QDEMA
9093,B07Y6LQGJH,True,AEYRMI6NHSLJNUKERXTNYSNSFLGA
9094,B0C2ZMJW53,False,AHBCTTFX4MVGU3C4J4SYDOKFJAUQ
9095,B0BLBY439T,True,AHPLNU73EVGVYY5IZW6UL34YTNNA
